model_id,lema,jawaban_model,kunci_hadir,sim_definisi,persentil_vs_skor_kebetulan,peringkat_dalam_lema,jumlah_makna,latency_ms,biaya_usd,tokens_in,tokens_out
glm-5.3-flash,Rene,"**Rene** dalam bahasa Jawa artinya ""kemari"" atau ""ke sini"".",1,0.4791,0.9964,1,1,13768,8.5825e-05,41,331
glm-5.3-flash,Riyoyo,"**Riyoyo** artinya cerita, kisah, atau riwayat.",0,0.1134,0.5585,12,1,8496,6.665e-05,42,254
glm-5.3-flash,Rontek,"**Rontek** berarti daun, ranting, atau pepohonan yang gugur dan berserakan di tanah (guguran/reruntuhan).",0,0.2953,0.9485,4,1,18578,8.5475e-05,43,329
glm-5.3-flash,Sae,"""Sae"" dalam bahasa Jawa berarti ""baik"" atau ""bagus"" dalam bahasa Indonesia.",1,0.4867,0.9968,5,1,6711,3.065e-05,42,110
glm-5.3-flash,Saged,"**Saged** artinya ""bisa"" atau ""dapat"" dalam bahasa Indonesia.",1,0.4304,0.9924,9,1,6469,3.465e-05,42,126
glm-5.3-flash,Sagedipun,"**Sagedipun** berarti ""bisanya"" atau ""kemampuannya"", berasal dari kata *saged* (bisa/dapat) dengan akhiran *-ipun* yang menunjukkan kepemilikan.",1,0.6459,0.9998,1,1,19085,0.0001168,44,454
glm-5.3-flash,Sampun,"**Sampun** berarti ""sudah"" atau ""selesai"" dalam bahasa Indonesia, dan juga sering digunakan sebagai ungkapan pamit yang sopan (seperti ""permisi, saya pamit dulu"").",1,0.505,0.9976,5,2,4386,0.0001098,42,207
glm-5.3-flash,Sanadyan,"""Sanadyan"" berarti **walaupun** atau **meskipun** dalam bahasa Indonesia.",1,0.2993,0.9513,6,1,5854,3.5725e-05,43,130
glm-5.3-flash,Seje,"Kata ""seje"" dalam bahasa Jawa berarti ""beda"" atau ""berbeda"" dalam bahasa Indonesia.",1,0.3101,0.958,7,1,8948,8.49e-05,42,327
glm-5.3-flash,Senep,"""Senep"" berarti malas, lesu, atau tidak bersemangat.",0,0.4511,0.9944,2,2,11855,0.0001168,42,221
glm-5.3-flash,Sewelas,**Sewelas** artinya **sebelas** (angka 11) dalam bahasa Indonesia.,1,0.4684,0.9957,6,1,8514,7.54e-05,42,289
glm-5.3-flash,Sitok,"**Sitok** berarti ""satu saja"" atau ""hanya satu"" (dari kata *siji* = satu dan *tok* = saja/hanya).",1,0.3678,0.9814,1,1,11402,7.94e-05,42,305
glm-5.3-flash,Songo,"Songo berarti ""sembilan"" (angka 9) dalam bahasa Indonesia.",1,0.3436,0.9737,9,1,10113,6.94e-05,42,265
glm-5.3-flash,sopo,**Sopo** dalam bahasa Jawa berarti **siapa** dalam bahasa Indonesia.,1,0.4156,0.9905,1,1,8324,6.04e-05,42,229
glm-5.3-flash,Stel kendo,"""Stel kendo"" berarti mengencangkan atau menyetel benda yang kendur/longgar (misalnya baut atau mesin).",1,0.1643,0.7367,10,1,47074,0.00028905,44,1143
glm-5.3-flash,Sugeng,"""Semoga"" adalah kata Jawa yang berarti ""selamat"" dalam bahasa Indonesia, seperti pada ""Sugeng enjing"" (selamat pagi).",1,0.4149,0.9904,14,1,10633,4.24e-05,42,157
glm-5.3-flash,Sumelang,"**Sumelang** dalam bahasa Jawa berarti *khawatir* atau *cemas* (rasa takut akan sesuatu yang mungkin terjadi, misalnya kehilangan).",1,0.4861,0.9968,6,1,11507,6.4225e-05,43,244
glm-5.3-flash,Sundel,**Sundel** dalam bahasa Jawa berarti **pelacur** (wanita yang menjual diri).,1,0.1606,0.7261,18,2,10951,5.84e-05,42,221
glm-5.3-flash,Surup,"**Surup** berarti terbenam, misalnya dalam ungkapan ""srengéngé surup"" yang berarti matahari terbenam.",1,0.6573,0.9998,8,1,7624,3.815e-05,42,140
glm-5.3-flash,Syawalan,Syawalan adalah tradisi Jawa berupa ziarah dan membersihkan makam leluhur pada bulan Syawal setelah Idulfitri sebagai wujud penghormatan kepada arwah keluarga yang telah meninggal.,0,0.6211,0.9996,11,1,12075,7.7475e-05,43,297
glm-5.3-flash,Tali goci,**Tali goci** adalah tali yang dicangkulkan melalui hidung hewan ternak (seperti sapi atau kerbau) untuk menuntun atau memimpinnya.,0,0.4255,0.9918,12,1,16511,0.0001143,44,444
glm-5.3-flash,Tengen,Tengen berarti **kanan** dalam bahasa Indonesia.,1,0.254,0.9105,8,1,8752,3.5225e-05,43,128
glm-5.3-flash,Tiwas,"**Tiwas** dalam bahasa Jawa berarti sudah selesai/berakhir (sering dengan konotasi akhirnya mengalami sesuatu yang kurang baik), atau juga bisa berarti meninggal dunia.",1,0.4596,0.9952,10,3,12194,8.49e-05,42,327
glm-5.3-flash,Tresna,Tresna berarti cinta atau kasih sayang dalam bahasa Indonesia.,1,0.507,0.9977,1,1,3475,2.3975e-05,43,83
glm-5.3-flash,Tumbas,**Tumbas** dalam bahasa Jawa berarti **membeli** dalam bahasa Indonesia.,1,0.4241,0.9916,7,1,5794,3.8225e-05,43,140
glm-5.3-flash,Tur,"Tur berarti **juga** dalam bahasa Indonesia (contoh: ""Aku tur lunga"" = ""Aku juga pergi"").",1,0.1151,0.5652,8,1,7625,4.4325e-05,41,165
glm-5.3-flash,Unjung-unjung,"Kata Jawa **unjung-unjung** berarti *menjenguk* atau *berkunjung* (bersilaturahmi), sebagaimana pada tradisi ""unjung-unjungan"" yakni menjenguk sanak saudara untuk meminta maaf setelah Idulfitri.",1,0.6862,0.9999,2,1,26871,0.0001952,46,767
glm-5.3-flash,Urug,**Urug** dalam bahasa Jawa berarti **kubur** atau **mengubur** (misalnya: *urug satengah madhep wetan* = kubur setengah menghadap timur).,0,0.2698,0.9273,16,1,18139,0.00010465,42,406
glm-5.3-flash,Wadon,**Wadon** berarti perempuan dalam bahasa Indonesia.,1,0.4658,0.9956,14,1,6758,3.0475e-05,43,109
glm-5.3-flash,Wedhi,**Wedhi** berarti *pasir*.,1,0.3297,0.9679,7,1,19286,0.0001079,42,419
glm-5.3-flash,Wo,"""Wo"" dalam bahasa Jawa adalah seruan yang menyatakan rasa kagum atau terkejut, mirip dengan ""wow"" dalam bahasa Indonesia.",0,0.3325,0.9692,8,2,17918,0.00013365,41,255
glm-5.3-flash,Yen,"Kata ""yen"" dalam bahasa Jawa berarti ""jika"" atau ""kalau"" dalam bahasa Indonesia.",1,0.5157,0.998,9,1,8636,3.74e-05,42,137
glm-5.3,akeh,"**Akeh** berarti ""banyak"".",1,0.2869,0.9424,8,1,11523,0.0001116,42,12
glm-5.3,Anggitan,**Anggitan** berarti ciptaan atau karya (biasanya karya tulis/sastra).,1,0.4153,0.9905,6,1,11626,0.0002464,44,42
glm-5.3,bajigur,"Bajigur adalah minuman hangat khas Sunda yang terbuat dari santan, gula aren, dan jahe.",1,0.7296,1.0,2,2,1981,0.0002846,43,51
glm-5.3,Balung,**Balung** artinya tulang.,1,0.4506,0.9944,3,1,1561,0.00011228,43,21
glm-5.3,bantet,**Bantet** berarti keras kepala atau bandel (suka melawan dan tidak mau menurut).,0,0.2616,0.9191,8,1,13233,0.0002494,43,43
glm-5.3,Bedat,**Bedat** artinya terkejut atau kaget (sering juga berarti terdiam karena tidak bisa berkata-kata).,0,0.1929,0.8093,9,1,7293,0.0002612,42,46
glm-5.3,Bisane,"**Bisane** berarti ""kemampuannya"" atau ""daya upayanya"" (dari kata ""bisa"" yang berarti mampu, ditambah akhiran ""-ne"" yang menunjukkan kepemilikan).",1,0.2947,0.9481,12,2,5531,0.0003506,43,66
glm-5.3,Blumbang,Blumbang artinya kolam atau genangan air (seperti empang atau telaga kecil).,1,0.5985,0.9995,9,1,2328,0.00022,44,36
glm-5.3,Bolo,"**Bolo** artinya teman, kawan, atau sahabat.",1,0.5671,0.9991,1,3,1534,0.0001966,43,31
glm-5.3,Bondho,"**Bondho** artinya harta atau kekayaan (benda berharga seperti uang, emas, ternak, dan sebagainya).",1,0.6665,0.9998,5,1,1660,0.0002142,43,35
glm-5.3,Bongko,**Bongko** artinya potongan besar (misalnya potongan daging yang besar-besar).,0,0.2053,0.8352,13,2,3095,0.0006116,44,125
glm-5.3,Briwut,**Briwut** artinya kecoa.,0,0.0904,0.4619,16,1,16817,0.000509,43,102
glm-5.3,Carane,"""Carane"" berarti ""caranya"" (kata ""cara"" yang mendapat akhiran -ne sebagai penentu).",1,0.4253,0.9918,6,1,1764,0.000223,43,37
glm-5.3,Celuk,**Celuk** artinya **terluka/cedera** (misalnya kena benda tajam sehingga kulit tergores atau robek).,0,0.1906,0.8039,9,1,1722,0.0002186,43,36
glm-5.3,Cempe,**Cempe** berarti anak kambing.,1,0.5484,0.9988,4,1,3764,0.0001676,43,27
glm-5.3,Cetho,**Cetho** berarti jelas atau terang (mudah dipahami/dilihat).,1,0.3843,0.9853,8,1,11569,0.00018848,44,38
glm-5.3,Cilik,**Cilik** berarti kecil.,1,0.5437,0.9987,9,1,1372,6.388e-05,43,10
glm-5.3,Crigis,**Crigis** berarti kering atau kerontang (misalnya untuk makanan atau benda yang sudah tidak lembap lagi).,0,0.0418,0.2436,18,1,3151,0.0007612,44,159
glm-5.3,Dalem,"**Dalem** artinya ""dalam"" (ruang dalam/istana kediaman bangsawan), atau bisa juga berarti ""saya"" (saya, bentuk halus) dalam bahasa Jawa halus.",1,0.4081,0.9894,8,3,2728,0.0002846,43,51
glm-5.3,Dateng,**Dateng** artinya **datang** (bahasa Indonesia baku).,1,0.4394,0.9934,7,2,6880,0.0001424,42,19
glm-5.3,Dong opo ora,"**Dongo opo ora** artinya ""berdoa atau tidak?"" (dongo = berdoa, opo ora = apa tidak).",0,0.1713,0.7558,18,1,12526,0.0005852,44,119
glm-5.3,Dudu,**Dudu** artinya **bukan** (kata untuk menyangkal atau menegaskan bahwa sesuatu berbeda dari yang dimaksud).,1,0.4819,0.9965,1,1,1644,0.0002142,43,35
glm-5.3,Embuh,"**Em**buh artinya ""tidak tahu"" atau ""entahlah"", sering dipakai untuk mengungkapkan ketidakpedulian atau ketidaktahuan.",1,0.6853,0.9999,1,1,1677,0.000245,43,42
glm-5.3,Endog,**Endog** artinya **telur**.,1,0.5834,0.9993,4,1,8734,0.000116,42,13
glm-5.3,Entek,**Entek** artinya habis atau sudah tidak ada lagi (misalnya berasnya entek = berasnya habis).,1,0.6741,0.9998,1,1,2646,0.00015188,42,31
glm-5.3,Gangsal,**Gangsal** berarti **lima** (angka 5) dalam bahasa Jawa.,1,0.0803,0.4163,11,1,6169,0.0001688,42,25
glm-5.3,Geger,"**Geger** berarti keributan, kegaduhan, atau kehebohan (kondisi tidak tenang/ricuh).",1,0.6704,0.9998,3,2,11696,0.000263,42,49
glm-5.3,Gentho,**Gentho** artinya kelapa yang sudah sangat tua dan kering yang masih menempel di pohon (kelapa kering di batang).,0,0.0355,0.2164,15,1,1869,0.0003462,43,65
glm-5.3,Graji,**Graji** berarti gelap atau samar penglihatan (misalnya mata terasa rabun/kabur sehingga tidak bisa melihat jelas).,0,0.0798,0.4143,12,1,2059,0.0003506,43,66
glm-5.3,Iki,"**Iki** artinya ""ini"" dalam bahasa Indonesia.",1,0.1465,0.6821,19,1,1211,8.588e-05,43,15
glm-5.3,Inggil,"**Inggil** artinya ""pergi"" atau ""pergi sana"" (bentuk perintah/agak kasar untuk menyuruh orang pergi).",0,0.1527,0.7019,18,3,1517,0.0002244,44,37
glm-5.3,Isuk,**Isuk** artinya pagi.,1,0.372,0.9824,9,1,1415,9.58e-05,42,11
glm-5.3,Jalaran,"**Jalaran** berarti sebab atau karena (misalnya ""jalaran saka"" = karena sebab).",1,0.5013,0.9974,8,1,1367,0.0002244,44,37
glm-5.3,Janganan,**Janganan** berarti sayur-sayuran atau bermacam-macam sayuran.,1,0.6058,0.9995,1,1,1306,0.0002024,44,32
glm-5.3,Jeblos,**Jeblos** berarti masuk atau melompat masuk dengan cepat (sering juga berarti terperosok atau terjatuh ke dalam).,1,0.3253,0.9659,12,1,1879,0.000285,42,54
glm-5.3,Jeglongan,Jeglongan adalah tempat air minum berbentuk guci atau jambangan besar (biasanya dari tanah liat) yang digunakan untuk menampung dan menyimpan air minum.,0,0.2152,0.854,8,1,1754,0.0003564,44,67
glm-5.3,Kae,"**Kae** berarti ""itu"" — digunakan untuk menunjuk sesuatu yang letaknya agak jauh dari pembicara.",1,0.7736,1.0,2,1,1364,0.0002542,42,47
glm-5.3,Kajeng,**Kajeng** artinya **kayu**.,1,0.617,0.9996,2,2,1333,0.000154,44,21
glm-5.3,Kawulo,"**Kawulo** berarti hamba, abdi, atau pelayan (juga bisa berarti rakyat kecil/awam).",1,0.4325,0.9926,7,2,1424,0.000197,42,34
glm-5.3,Kaya dene,"""Kaya dene"" berarti ""seperti itu"" atau ""sebagaimana itu"".",1,0.3109,0.9585,11,1,1366,0.0002038,45,32
glm-5.3,Kebluk,"**Kebluk** artinya kena atau terkena (misalnya kena musibah, penyakit, atau sial), seperti dalam ungkapan ""kebluk cilaka"" yang berarti tertimpa musibah.",0,0.2456,0.9005,11,2,1558,0.0002948,44,53
glm-5.3,Keluk,**Keluk** artinya bengkok atau melengkung ke dalam (seperti siku lengan tangan).,0,0.1264,0.6102,13,1,1730,0.00023988,43,50
glm-5.3,Kepethuk,"**Kepethuk** berarti ""bertemu"" atau ""tertemu"" (kebetulan kena/mendapat sesuatu).",1,0.5699,0.9992,5,1,1792,0.0002834,44,53
glm-5.3,Keplongor,"**Keplongor** berarti lambat berpikir atau kurang cerdas (bodoh, sok tahu tapi sebenarnya tidak paham).",0,0.2143,0.8523,5,1,3873,0.0004598,44,92
glm-5.3,Kiwa,"**Kiwa** artinya **kiri** (arah kiri, lawan dari tengen/kanan).",1,0.3493,0.9756,5,1,1445,0.0001702,43,25
glm-5.3,Koen,"**Koen** artinya ""kau/kamu"" — kata ganti orang kedua dalam bahasa Jawa (bentuk halus dari ""kowe"").",1,0.5377,0.9986,6,1,938,0.0002744,42,49
glm-5.3,Kowe,"**Kowe** berarti ""kamu"" atau ""anda"" (kata ganti orang kedua).",1,0.1538,0.7055,5,1,1601,0.000197,42,34
glm-5.3,Kula,"**Kula** berarti ""saya"" atau ""aku"" (kata ganti orang pertama, bentuk halus/krama dalam bahasa Jawa).",1,0.0235,0.1696,20,1,2681,0.0002806,42,53
glm-5.3,Kulon,**Kulon** artinya **barat** (arah mata angin barat).,1,0.2894,0.9443,4,1,1228,0.0001482,43,20
glm-5.3,Kupat,"Kupat artinya ketupat, yaitu makanan dari beras yang dibungkus anyaman daun kelapa muda (janur) dan dikukus.",1,0.7363,1.0,1,1,5656,0.0002644,43,49
glm-5.3,Lanang,**Lanang** artinya laki-laki (pria).,1,0.4397,0.9935,11,1,1066,0.0001178,42,16
glm-5.3,lhais,"**Lhais** berarti licik, culas, atau pandai mencari keuntungan sendiri (misalnya dalam frasa ""matane lhais"").",0,0.0766,0.3996,13,1,1625,0.0003242,43,60
glm-5.3,Likur,"**Likur** artinya kira-kira atau sekitar (misalnya ""wengi likur"" berarti malam sekitar dua puluh hari terakhir bulan Ramadan).",1,0.382,0.9847,3,1,2004,0.0004386,43,86
glm-5.3,Londo ireng,"**Londo ireng** berarti ""Belanda hitam,"" yaitu sebutan orang Jawa untuk orang asing berkulit hitam (orang Afrika atau Papua).",1,0.4522,0.9945,3,1,2419,0.0004286,44,86
glm-5.3,Luwes,"**Luwes** artinya lentur, mudah menyesuaikan diri, atau tidak kaku (misalnya dalam bergaul atau menghadapi situasi).",1,0.7139,0.9999,4,2,4684,0.000219,42,39
glm-5.3,Mbanyol,**Mbanyol** artinya bercanda atau bersendau gurau (mengatakan sesuatu yang tidak serius untuk membuat lucu).,1,0.6375,0.9997,1,1,2078,0.00017968,44,36
glm-5.3,Mbeling,**Mbeling** artinya nakal atau bandel (biasanya merujuk pada anak yang suka menggoda atau berkelakuan usil).,1,0.3291,0.9677,9,1,1790,0.00023248,44,48
glm-5.3,mbesengut,**Mbesengut** artinya cemberut atau berwajah masam (muram/kesal).,1,0.2559,0.9129,12,1,1409,0.000239,45,40
glm-5.3,Mbok,"**Mbok** artinya perempuan dewasa (ibu atau wanita), sering dipakai sebagai sapaan atau kata ganti untuk perempuan yang lebih tua.",1,0.6779,0.9999,7,2,2192,0.0002318,43,39
glm-5.3,Mboten,"**Mboten** berarti ""tidak"" (kata penyangkalan dalam bahasa Jawa halus).",1,0.2987,0.9509,9,1,5800,0.0002248,43,40
glm-5.3,Meh,"**Meh** artinya ""hampir"" (misalnya: ""meh tangi"" = hampir terbangun/bangun).",1,0.4482,0.9942,1,1,1630,0.00019888,42,41
glm-5.3,Mekaten,"**Mekaten** artinya ""seperti itu"" atau ""begitu"".",1,0.3728,0.9827,11,1,2152,0.00013568,44,26
glm-5.3,Mendoan,"Mendoan adalah tempe yang dibalut tepung bumbu lalu digoreng setengah matang (agak lembek), berasal dari daerah Madiun/Ponorogo.",1,0.7615,1.0,8,1,1736,0.000352,44,66
glm-5.3,Meneh,"**Meneh** artinya ""lagi"" atau ""kembali"" dalam bahasa Indonesia.",1,0.7134,0.9999,1,1,1277,0.00011808,44,22
glm-5.3,Menungso,**Menungso** berarti **manusia**.,1,0.3171,0.9618,9,1,2199,0.0002028,43,35
glm-5.3,Mrene,"**Mrene** artinya ""kemari"" (mengajak seseorang untuk datang ke tempat pembicara).",1,0.4961,0.9972,5,1,1357,0.0001878,43,29
glm-5.3,Mripate,"**Mripate** berarti ""matanya"" (kata *mripat/mata* ditambah akhiran *-e* yang menunjukkan kepemilikan).",1,0.4556,0.9948,5,1,1044,0.0003066,43,56
glm-5.3,Muwah-muwuh,**Muwah-muwuh** berarti tambahan atau kelebihan (sesuatu yang ditambah-tambahi di luar kebutuhan).,0,0.3764,0.9835,6,1,3095,0.00039508,46,85
glm-5.3,Namung,"**Namung** berarti ""hanya"" atau ""tetapi/saja"" dalam bahasa Indonesia.",1,0.429,0.9922,7,1,1444,0.000153,42,24
glm-5.3,Nanging,"**Nanging** artinya ""tetapi"" atau ""namun"" dalam bahasa Indonesia.",1,0.3815,0.9847,2,1,1137,0.00011228,43,21
glm-5.3,Ndrawasi,**Ndrawasi** artinya terpesona atau terpikat (biasanya karena kagum atau jatuh hati terhadap seseorang).,0,0.4007,0.9883,4,2,1700,0.0003946,43,76
glm-5.3,Nduwur,"**Nduwur** artinya **atas** atau **tinggi** (lawan kata dari ""ngisor""/bawah).",1,0.539,0.9986,2,1,833,0.0001936,44,30
glm-5.3,Nedha,"**Nedha** berarti ""makan"" (krama inggil dari ""mangan"").",1,0.2824,0.9387,5,1,3670,0.00014748,42,30
glm-5.3,Ngarit,**Ngarit** artinya menyabit atau memotong rumput (biasanya untuk pakan hewan ternak).,1,0.6232,0.9996,7,1,930,0.000212706,43,46
glm-5.3,Ngebaki,"**Ngebaki** artinya menaruh atau menyusun sesuatu di atas baki (nampan), misalnya ngebaki jajan di warung.",0,0.3796,0.9842,2,1,1061,0.0004078,43,79
glm-5.3,Ngecembeng,**Ngecembeng** artinya menangis atau meraung-raung (biasanya dengan suara keras).,0,0.2449,0.8996,5,1,6862,0.00025728,45,54
glm-5.3,Ngelih,**Ngelih** artinya lapar (ingin makan).,1,0.5739,0.9992,1,1,633,0.0001746,43,26
glm-5.3,nggapleki,**Nggapleki** artinya menghajar atau memukuli (biasanya beramai-ramai).,0,0.3015,0.9527,9,1,2236,0.00043628,45,94
glm-5.3,Nggawe,"**Nggawe** artinya membuat, menciptakan, atau mengerjakan sesuatu.",1,0.5996,0.9995,1,1,1320,0.00012248,44,23
glm-5.3,nggeh,"**Nggeh** artinya ""ya"" atau ""iya"" (kata untuk menyetujui atau mengiyakan).",1,0.25,0.9059,9,1,1807,0.00018708,43,38
glm-5.3,Nggoser,"**Nggoser** artinya menggoda atau mengusik (biasanya untuk mengganggu seseorang, misalnya menggoda perempuan).",0,0.1917,0.8066,14,1,4361,0.0006032,43,126
glm-5.3,Nggugah,**Nggugah** artinya membangunkan (orang yang sedang tidur).,1,0.433,0.9927,7,1,1137,0.0001554,45,21
glm-5.3,Ngono,"**Ngono** artinya ""begitu"" atau ""seperti itu"" (dalam bahasa Jawa ngoko, sering dipakai untuk menegaskan sesuatu yang sudah dijelaskan).",1,0.3061,0.9557,2,1,1566,0.00021788,43,45
glm-5.3,Niku,"**Niku** berarti ""itu"" (dipakai untuk menunjuk sesuatu yang jauh, dalam bahasa Jawa halus/ngoko alus).",1,0.1535,0.7044,6,1,1108,0.0002744,42,49
glm-5.3,Ning,"**Ning** berarti ""tetapi"" atau ""tapi"" (kata penghubung pertentangan), meskipun dalam beberapa konteks juga bisa berarti ""kanak-kanak perempuan/nona"".",1,0.2257,0.8716,9,2,1458,0.0005018,41,101
glm-5.3,Ningali,"**Ningali** berarti ""melihat"" dalam bahasa Indonesia.",1,0.1576,0.717,11,1,1304,0.0001864,42,29
glm-5.3,Njero,"**Njero** berarti ""di dalam"" atau ""bagian dalam"" (ruang/daerah dalam).",1,0.2423,0.8961,3,1,1425,0.0002058,42,36
glm-5.3,Nrimo,**Nrimo** artinya menerima atau ikhlas menerima takdir/situasi apa adanya tanpa mengeluh.,1,0.6699,0.9998,1,1,1205,0.0002904,44,30
glm-5.3,Nyambut,**Nyambut** artinya bekerja (biasanya bekerja sebagai buruh atau pekerja untuk orang lain).,1,0.3132,0.9597,6,1,4471,0.00013128,43,26
glm-5.3,Nyandhak,**Nyandhak** berarti mengambil atau menjamah sesuatu dengan tangan.,0,0.5092,0.9978,6,1,1760,0.0002438,44,44
glm-5.3,Og,"**Og** artinya ""juga"" dalam bahasa Indonesia.",0,0.3319,0.9689,5,1,1561,0.00021648,41,46
glm-5.3,Padha,"**Padha** artinya **sama** (dalam bahasa Indonesia), misalnya ""padha kaya"" berarti ""sama seperti"".",1,0.6486,0.9998,11,3,1478,0.00016948,43,34
glm-5.3,Pancen,"**Pancen** artinya ""memang"" atau ""sungguh/benar"" (digunakan untuk menegaskan atau membenarkan sesuatu).",1,0.5704,0.9992,1,1,1228,0.0002172,42,36
glm-5.3,Panggah,"**Panggah** artinya ""masih"" atau ""tetap"" (misalnya: ""panggah enak"" berarti ""masih enak"").",1,0.5514,0.9989,2,1,1446,0.0002904,44,52
glm-5.3,Panjenengan,"**Panjenengan** berarti ""Anda"" atau ""kalian"" — kata ganti orang kedua yang sopan/hormat dalam bahasa Jawa (krama inggil).",1,0.4439,0.9938,2,1,1489,0.0002336,43,42
glm-5.3,Pedhot,**Pedhot** artinya putus (misalnya tali atau benang yang putus).,1,0.2632,0.9207,7,1,1343,0.0002054,43,33
glm-5.3,Pewe,"**Pewe** berarti ""kapan"" (kata tanya untuk menanyakan waktu).",0,0.2312,0.8801,8,2,5683,0.00017388,42,36
glm-5.3,Pindho,"**Pindho** artinya aneh/ajaib, sesuatu yang tidak biasa atau di luar dugaan.",0,0.1973,0.8187,10,1,1354,0.00014888,44,29
glm-5.3,Pirantos,**Pirantos** artinya alat atau sarana (benda yang dipakai untuk melakukan/mencapai sesuatu).,1,0.5345,0.9985,10,1,1937,0.00026328,44,55
glm-5.3,Pitakon,**Pitakon** berarti pertanyaan.,1,0.5309,0.9985,9,1,1224,7.848e-05,43,14
glm-5.3,Piyambak,"**Piyambak** artinya *sendiri* atau *sendirian* (misalnya: ""dheweke teka piyambak"" = dia datang sendirian).",1,0.7609,1.0,1,2,1989,0.0002552,44,44
glm-5.3,Purun,**Purun** adalah sejenis rumput/tanaman rawa yang batangnya dipakai untuk membuat tikar dan kerajinan.,0,0.1467,0.6827,12,1,2136,0.00023988,43,50
glm-5.3,Reksa,"**Reksa** berarti menjaga, melindungi, atau memelihara (misalnya dalam kata ""reksa dharma"" = menjaga kewajiban, atau ""reksa anak"" = memelihara anak).",1,0.7216,0.9999,4,1,11451,0.00024545,43,56
glm-5.3,Rene,"**Rene** (rené) artinya rakus atau loba, yaitu kebiasaan makan atau menginginkan sesuatu secara berlebihan.",0,0.1363,0.6466,11,1,2275,0.0003038,41,56
glm-5.3,Riyoyo,**Riyoyo** artinya ramai atau meriah (biasanya menggambarkan suasana atau tempat yang penuh orang).,0,0.263,0.9205,7,1,3378,0.0003286,43,61
glm-5.3,Rontek,"**Rontek** (rontok) artinya gugur atau berjatuhan satu per satu, seperti daun atau rambut yang rontok.",0,0.2341,0.8845,6,1,1895,0.00038648,44,83
glm-5.3,Sae,**Sae** berarti baik atau bagus.,1,0.4881,0.9969,3,1,6212,7.268e-05,43,12
glm-5.3,Saged,"**Saged** artinya **mampu, bisa, atau sanggup**.",1,0.6233,0.9996,1,1,1261,0.0001482,43,20
glm-5.3,Sagedipun,"**Sagedipun** berarti ""dapatnya"" atau ""kemampuannya"" (dari kata *saged* yang berarti bisa/dapat, dengan akhiran *-ipun* sebagai penanda bentuk halus/krama).",1,0.3712,0.9822,3,1,4765,0.00026468,45,55
glm-5.3,Sampun,"**Sampun** artinya ""sudah"" (dalam bahasa Jawa halus).",1,0.5172,0.9981,3,2,1359,0.00012108,43,23
glm-5.3,Sanadyan,"**Sanadyan** artinya ""walaupun"" atau ""meskipun"" dalam bahasa Indonesia.",1,0.3978,0.9878,1,1,1260,0.0001716,44,25
glm-5.3,Seje,"**Seje** artinya *beda* atau *berbeda* (dalam bahasa Jawa: ""seje"" = tidak sama, lain).",1,0.414,0.9903,4,1,2392,0.00036308,43,78
glm-5.3,Senep,**Senep** dalam bahasa Indonesia berarti **malu** atau **segan** (merasa sungkan atau tidak enak hati terhadap orang lain).,0,0.2951,0.9484,4,2,1829,0.0002197,42,38
glm-5.3,Sewelas,"Sewelas berarti ""sebelas"" (angka 11).",1,0.2287,0.8763,17,1,1250,0.00012988,43,25
glm-5.3,Sitok,"**Sitok** berarti ""masih saja"" atau ""hanya saja"" (gabungan dari *isih* = masih dan *tok/sok* = saja).",0,0.2813,0.9379,5,1,2325,0.00029708,43,63
glm-5.3,Songo,"**Songo** artinya **sembilan** (angka 9), seperti dalam nama Wali Songo (sembilan wali penyebar Islam di Jawa).",1,0.4264,0.9919,2,1,1767,0.0002612,42,46
